id,SURFACE_TY,REGION,YR_SURF,CLASS,MILES,AADT_2011,obs_year,OCI,year
0006P-Both-326,Asphalt,4,2009,Level 1,3.513,6720,OCI_11,90.81112,2011
0006P-Both-326,Asphalt,4,2009,Level 1,3.513,6720,OCI_12,94.74094,2012
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_04,72.41481,2004
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_05,73.11296,2005
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_06,93.42963,2006
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_07,89.82593,2007
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_08,89.11623,2008
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_09,83.99134,2009
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_10,66.81183,2010
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_11,65.35962,2011
0006P-Both-34,Asphalt,4,2011,Level 1,1.35,4575,OCI_12,94.30277,2012
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_04,96.51605,2004
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_05,80.27442,2005
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_06,90.7538,2006
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_07,94.54838,2007
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_08,90.03352,2008
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_09,86.71985,2009
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_10,70.60243,2010
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_11,77.41785,2011
0006P-Both-357,Asphalt,3,2012,Level 1,5.413,9165,OCI_12,87.86414,2012
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_04,83.40546,2004
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_05,87.72377,2005
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_06,90.38189,2006
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_07,84.32217,2007
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_08,87.11916,2008
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_09,80.05027,2009
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_10,84.81454,2010
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_11,76.30968,2011
0006P-Both-366,Asphalt,4,2006,Level 2,24,340,OCI_12,87.27044,2012
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_04,97.82199,2004
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_05,94.92387,2005
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_06,95.32218,2006
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_07,94.52556,2007
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_08,85.74561,2008
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_09,86.5359,2009
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_10,89.2633,2010
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_11,81.4948,2011
0006P-Both-382,Asphalt,3,2004,Level 1,5.25,8468,OCI_12,88.05393,2012
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_04,95.90816,2004
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_05,95.23929,2005
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_06,93.58112,2006
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_07,92.75,2007
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_08,91.95577,2008
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_09,89.44155,2009
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_10,84.28642,2010
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_11,84.60758,2011
0006P-Both-390,Asphalt,3,2003,Level 1,1.568,9214,OCI_12,83.298,2012
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_04,93.72374,2004
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_05,92.70069,2005
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_06,90.8532,2006
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_07,87.68845,2007
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_08,88.83372,2008
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_09,77.58601,2009
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_10,77.05906,2010
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_11,74.52122,2011
0006P-Both-392,Asphalt,3,2006,Level 2,3.488,595,OCI_12,80.19683,2012
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_04,91.55833,2004
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_05,95.61667,2005
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_06,94.84167,2006
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_07,87.3,2007
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_08,86.88256,2008
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_09,91.09703,2009
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_10,86.22559,2010
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_11,88.89613,2011
0006P-Both-4,Asphalt,4,2005,Level 1,6,4601,OCI_12,85.5001,2012
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_04,77.26373,2004
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_05,76.74481,2005
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_06,77.79727,2006
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_07,71.8582,2007
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_08,82.68247,2008
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_09,86.57767,2009
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_10,78.86788,2010
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_11,62.38345,2011
0006P-Both-413,Asphalt,3,2007,Level 1,1.22,1269,OCI_12,74.57045,2012
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_04,93.26526,2004
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_05,93.02098,2005
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_06,80.04339,2006
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_07,91.26828,2007
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_08,86.74889,2008
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_09,89.12547,2009
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_10,85.1951,2010
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_11,76.00973,2011
0006P-Both-49,Asphalt,4,2006,Level 1,9.817,4205,OCI_12,87.74132,2012
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_04,93.4022,2004
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_05,83.87446,2005
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_06,81.41534,2006
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_07,78.37121,2007
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_08,87.36977,2008
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_09,50.49375,2009
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_10,43.01609,2010
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_11,49.21118,2011
0006P-Both-5,Asphalt,4,2003,Level 1,0.942,7160,OCI_12,34.37749,2012
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_04,93.4022,2004
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_05,83.87446,2005
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_06,81.41534,2006
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_07,78.37121,2007
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_08,87.42655,2008
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_09,51.80808,2009
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_10,55.51912,2010
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_11,84.13526,2011
0006P-Both-6,Asphalt,4,2010,Level 1,1.2,7160,OCI_12,92.23186,2012
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_04,93.4022,2004
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_05,83.87446,2005
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_06,81.41534,2006
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_07,78.37121,2007
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_08,87.71046,2008
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_09,58.37975,2009
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_10,48.57392,2010
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_11,54.60725,2011
0006P-Both-7,Asphalt,4,2012,Level 1,7.1,7148,OCI_12,51.85471,2012
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_04,92.56725,2004
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_05,87.49912,2005
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_06,92.18886,2006
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_07,78.01265,2007
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_08,85.84661,2008
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_09,67.726,2009
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_10,64.13039,2010
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_11,64.38879,2011
0006P-Both-8,Asphalt,4,2007,Level 1,3.743,7010,OCI_12,53.63224,2012
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_04,84.85063,2004
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_05,83.66188,2005
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_06,85.67308,2006
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_07,79.59562,2007
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_08,86.8172,2008
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_09,77.16348,2009
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_10,74.73133,2010
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_11,84.19226,2011
0006P-Both-80,Asphalt,4,2010,Level 2,5.029,330,OCI_12,87.93364,2012
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_04,88.01995,2004
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_05,87.10423,2005
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_06,86.76995,2006
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_07,77.9615,2007
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_08,88.28739,2008
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_09,76.89908,2009
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_10,74.82247,2010
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_11,73.59425,2011
0006P-Both-83,Asphalt,3,2006,Level 2,4.26,595,OCI_12,82.75035,2012
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_04,94.33612,2004
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_05,57.55473,2005
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_06,84.98716,2006
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_07,69.4816,2007
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_08,78.86104,2008
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_09,85.84004,2009
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_10,91.96572,2010
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_11,92.23942,2011
0006P-Both-9,Asphalt,4,2009,Level 1,1.677,6270,OCI_12,92.45451,2012
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_04,84.87845,2004
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_05,83.58367,2005
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_06,85.58241,2006
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_07,79.50461,2007
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_08,86.81139,2008
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_09,77.1079,2009
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_10,77.386,2010
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_11,79.73463,2011
0006P-Both-98,Asphalt,4,2010,Level 2,7,330,OCI_12,86.49432,2012
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_04,0,2004
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_05,0,2005
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_06,0,2006
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_07,0,2007
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_08,0,2008
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_09,0,2009
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_10,84.69736,2010
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_11,91.51901,2011
0007P-Both-29,Asphalt,4,2010,Level 1,7.123,705,OCI_12,93.09334,2012
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_04,69.85975,2004
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_05,69.98855,2005
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_06,84.59894,2006
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_07,70.37727,2007
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_08,63.17024,2008
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_09,86.98755,2009
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_10,87.89954,2010
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_11,78.4615,2011
0008P-Both-385,Asphalt,4,2009,Level 1,1.303,26608,OCI_12,77.2298,2012
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_04,86.89952,2004
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_05,77.11937,2005
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_06,83.01429,2006
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_07,78.30635,2007
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_08,85.96125,2008
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_09,82.99267,2009
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_10,76.15815,2010
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_11,75.31249,2011
0009P-Both-142,Asphalt,4,2011,Level 2,4.2,955,OCI_12,85.87735,2012
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_04,86.89952,2004
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_05,77.11937,2005
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_06,83.01429,2006
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_07,78.30635,2007
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_08,85.96125,2008
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_09,82.99267,2009
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_10,76.15815,2010
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_11,75.31249,2011
0009P-Both-190,Asphalt,4,2012,Level 2,3.675,955,OCI_12,78.05075,2012
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_04,91.44465,2004
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_05,88.36555,2005
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_06,78.02168,2006
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_07,78.79417,2007
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_08,86.31678,2008
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_09,73.99097,2009
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_10,66.6622,2010
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_11,68.47386,2011
0009P-Both-193,Asphalt,4,2012,Level 1,8.017,2130,OCI_12,74.43069,2012
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_04,74.71451,2004
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_05,73.50965,2005
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_06,69.31177,2006
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_07,74.83157,2007
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_08,80.5773,2008
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_09,76.20088,2009
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_10,73.20993,2010
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_11,73.31426,2011
0009P-Both-274,Asphalt,4,2010,Level 1,1.533,21847,OCI_12,71.32185,2012
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_04,90.6731,2004
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_05,92.27827,2005
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_06,91.0164,2006
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_07,89.97323,2007
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_08,88.85973,2008
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_09,82.4058,2009
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_10,84.21527,2010
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_11,70.05448,2011
0009P-Both-301,Asphalt,4,2005,Level 1,1.08,11685,OCI_12,78.92829,2012
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_04,75.62951,2004
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_05,74.9312,2005
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_06,64.34957,2006
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_07,65.98372,2007
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_08,79.18193,2008
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_09,58.97799,2009
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_10,56.016,2010
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_11,65.48357,2011
0009P-Both-32,Asphalt,4,2010,Level 1,5.845,2390,OCI_12,76.25592,2012
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_04,86.89339,2004
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_05,85.69613,2005
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_06,82.44283,2006
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_07,83.75894,2007
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_08,81.55408,2008
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_09,73.67903,2009
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_10,68.84295,2010
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_11,70.28604,2011
0009P-Both-405,Asphalt,4,2012,Level 1,6.342,2988,OCI_12,80.27146,2012
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_04,93.57812,2004
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_05,94.40522,2005
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_06,75.86029,2006
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_07,92.03457,2007
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_08,88.29894,2008
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_09,90.41801,2009
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_10,90.83176,2010
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_11,86.38286,2011
0009P-Both-50,Asphalt,4,2005,Level 1,0.754,14697,OCI_12,91.23321,2012
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_04,79.86924,2004
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_05,65.88092,2005
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_06,81.28602,2006
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_07,88.59342,2007
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_08,87.55041,2008
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_09,88.0096,2009
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_10,86.37311,2010
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_11,87.76749,2011
0009P-Both-97,Asphalt,4,2007,Level 2,4.429,955,OCI_12,89.59527,2012
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_04,97.2657,2004
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_05,95.27378,2005
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_06,95.3737,2006
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_07,83.53203,2007
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_08,91.66778,2008
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_09,92.01442,2009
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_10,89.70887,2010
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_11,87.12022,2011
0010P-Both-121,Asphalt,4,2012,Level 1,2.797,1595,OCI_12,90.68029,2012
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_04,97.11708,2004
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_05,94.94677,2005
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_06,94.31353,2006
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_07,62.44752,2007
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_08,92.16996,2008
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_09,91.16384,2009
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_10,89.329,2010
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_11,88.77454,2011
0010P-Both-122,Asphalt,4,2012,Level 1,7.503,1175,OCI_12,91.99391,2012
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_04,92.83071,2004
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_05,80.87046,2005
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_06,77.43409,2006
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_07,88.03157,2007
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_08,81.97046,2008
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_09,73.44838,2009
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_10,92.37824,2010
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_11,89.74358,2011
0010P-Both-141,Asphalt,4,2009,Level 1,5.77,5743,OCI_12,94.10875,2012
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_04,92.54914,2004
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_05,80.03215,2005
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_06,76.52793,2006
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_07,87.80657,2007
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_08,81.44058,2008
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_09,72.20783,2009
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_10,88.3656,2010
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_11,54.8205,2011
0010P-Both-146,Asphalt,4,2012,Level 1,2.816,6994,OCI_12,90.91598,2012
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_04,94.23553,2004
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_05,95.29311,2005
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_06,92.15801,2006
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_07,61.84598,2007
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_08,90.84367,2008
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_09,91.72377,2009
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_10,81.74043,2010
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_11,88.16661,2011
0010P-Both-147,Asphalt,4,2006,Level 1,2.53,1855,OCI_12,90.48196,2012
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_04,82.13169,2004
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_05,81.13451,2005
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_06,91.09097,2006
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_07,56.08015,2007
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_08,87.00571,2008
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_09,76.48659,2009
0010P-Both-169,Asphalt,4,2010,Level 1,2.726,2806,OCI_10,87.64575,2010
