ROUTE,DIR,MILES,LOCATION,REGION,OBJECTID,SURFACE_TY,SURF_AREA,YR_OVL,YR_SURF,OCI_12,OCI_11,OCI_10,OCI_09,OCI_08,OCI_07,OCI_06,OCI_05,OCI_04,RIDE_12,RIDE_11,RIDE_10,RIDE_09,RIDE_08,RIDE_07,RIDE_06,RIDE_05,RIDE_04,RUT_12,RUT_11,RUT_10,RUT_09,RUT_08,RUT_07,RUT_06,RUT_05,RUT_04,ENV_12,ENV_11,ENV_10,ENV_09,ENV_08,ENV_07,ENV_06,ENV_05,ENV_04,WPCK_12,WPCK_11,WPCK_10,WPCK_09,WPCK_08,WPCK_07,WPCK_06,WPCK_05,WPCK_04,JTSP_12,JTSP_11,JTSP_10,JTSP_09,JTSP_08,JTSP_07,JTSP_06,JTSP_05,JTSP_04,FALT_12,FALT_11,FALT_10,FALT_09,FALT_08,FALT_07,FALT_06,FALT_05,SLAB_12,CONK_06,CONK_05,CONK_04,FROM_,TO_,FALT_04,SLAB_11,SLAB_10,SLAB_09,SLAB_08,SLAB_07,SQ_YARD,SHAPE_Length,OID_,BMP,EMP,LEVEL_2013,LEVEL_2012,L_CHGE_201,NHS,AADT_2011,COMBOS,Shape_Leng,id,delta_t
0104P,Both,0.77,SR-126 1900 W to I-15 20th St,1,1022,Asphalt,5.54,2001,2012,89.03656,72.15124,77.68844,81.06981,87.9203,77.81667,76.91667,83.71875,93.08333,81.5013,79.9302,79.4,78.24312,73.56,73.6,70,75,75,84.764,74.355,83.61,79.074,82.1,92.66667,92.66667,92,97.33333,94.18536,91.32909,87.2,95.97947,98.53896,70,70,70,100,95.69559,42.99068,60.54377,70.98266,97.48225,75,75,97.875,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,,,,,,,39001.6,1614.6158621304,932,0,0.77,Level 1,Level 1,No,No,13679,1641,1614.61586213,0104P-Both-1022,11
0104P,Both,1.102,I-15 20th St to Railroad Bridge,1,1021,Concrete,8.42,1993,1993,72.98537,78.57316,68.99939,79.86092,80.07411,77.97992,77.12324,80.67455,80.61318,57.95644,65.01665,38.18226,61.16817,64.03492,68.77677,65.35006,68.61719,70.17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.53592,86.52384,97.53111,94.12833,98.59772,100,100,100,98.19493,63.36166,66.59512,50.50819,68.21055,57.94425,43.14291,43.14291,54.08101,94.08745,100,100,100,0.77,1.872,54.081010453,96.157026713,89.77602108,95.93661855,99.719544259,100,59276.8,2320.2573846903,930,0.77,1.872,Level 1,Level 1,No,No,19745,2369,2320.25738469,0104P-Both-1021,0
0104P,One Way,0.595,Resume at SR-204 Wall Ave to Merge 1 Way WB on 20th St,1,1019,Concrete,2.32,1993,1993,54.24762,66.75572,75.3048,76.45096,49.05542,72.47083,71.47083,74.80208,74.98958,48.24538,49.64248,49.96248,52.38337,40.72,52.8,48.8,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.41056,59.70083,96.64277,99.21797,0,97.91667,97.91667,100,93.75,67.55582,67.69797,70.31588,60.38896,56.40336,39.16667,39.16667,45.20833,54.77871,100,100,100,2.493,3.088,45.208333333,89.981583794,84.298070526,93.81352541,99.09833756,100,16332.8,1479.34820322981,926,2.493,3.088,Level 1,Level 1,No,No,9675,1161,1479.34820323,0104P-One Way-1019,0
0104P,One Way,0.62,Railroad Bridge 1 Way EB to Temp End at SR-204 on 21st St,1,1020,Concrete,2.2,1993,1993,67.86596,74.43819,68.99939,79.86092,80.07411,77.97992,77.12324,80.67455,80.61318,48.95385,64.46452,38.18226,61.16817,64.03492,68.77677,65.35006,68.61719,70.17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.30415,71.40882,97.53111,94.12833,98.59772,100,100,100,98.19493,62.46083,74.01152,50.50819,68.21055,57.94425,43.14291,43.14291,54.08101,85.74501,100,100,100,1.872,2.492,54.081010453,87.867895545,89.77602108,95.93661855,99.719544259,100,15488,1425.76441172207,928,1.872,2.492,Level 1,Level 1,No,No,9900,1188,1425.76441172,0104P-One Way-1020,0
0105P,Both,1.111,SR-67 to SR-106 Centerville,1,1018,Asphalt,2.86,1972,2009,87.73064,89.91055,84.38918,63.05872,83.0257,81.45833,92.2,93.1,92.86667,69.53951,76.97778,82.08,69.30909,72.73131,70,74.8,78.4,74.8,86.27273,87.20072,87.72007,87.25023,86.57554,93.33333,94,94,96.66667,96.11893,97.59693,88.25806,46.36685,82.08963,70,100,100,100,98.99138,97.86678,79.49859,49.30871,90.70632,92.5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,,,,,,,20134.4,2394.90811887551,925,0,1.111,Level 1,Level 1,No,No,11834,828,2394.90811888,0105P-Both-1018,37
0106P,Both,1.048,800 W Bountiful to Main St,1,1017,Asphalt,5,1962,2009,82.87585,79.36758,87.50208,50.50734,72.6591,69.22762,66.2928,72.66433,72.75933,51.88855,64.0229,66.64733,80.47331,30.7889,53.11171,60.70234,72.93712,64.71706,89.1458,82.68092,90.71832,83.96306,75.7,82.22687,84.09142,87.78707,90.75808,94.89938,88.00027,96.24213,21.34762,95.77002,70,50,50,90,95.56966,82.76624,96.40054,16.24536,88.37749,71.57191,70.37745,79.93311,45.56219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,,,,,,,35200,2228.07520235511,924,0,1.048,Level 1,Level 1,No,No,17367,1042,2228.07520236,0106P-Both-1017,47
0106P,Both,4.142,Main St to 1700 S Farmington,1,1016,Asphalt,17.55,1962,2007,87.55134,82.29116,83.06111,90.55388,91.27728,89.67092,74.46072,75.8853,85.55566,76.84133,75.03139,80.36556,76.90294,79.73195,76.44671,76.56624,81.72148,80.90995,91.05196,91.92067,91.46552,92.75271,85.78781,82.3075,85.17977,85.71135,91.97435,91.16607,77.20674,82.23149,95.6819,99.8814,99.96379,89.95171,89.95171,70.02414,91.14599,85.00586,78.18186,96.87796,99.70796,99.96568,46.14514,46.15667,99.31418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,5.19,,,,,,,123552,8823.62495572095,922,1.048,5.19,Level 1,Level 1,No,No,8910,493,8825.78913875,0106P-Both-1016,45
0106P,Both,4.236,1700 S Farminton to SR-89,1,1015,Asphalt,15.86,1940,2005,87.50796,87.74294,80.13245,90.9182,90.44121,91.47896,82.84073,82.95043,59.16364,74.56865,77.53012,77.1728,78.56817,78.57668,81.81568,81.01653,81.61388,59.54249,87.10529,89.45963,88.95585,91.08994,83.8,84.10017,86.15124,85.99268,87.11206,95.36143,91.94256,64.74525,96.38166,99.38818,100,70,70,90,92.99646,92.03945,89.65591,97.63304,100,100,94.19516,94.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,9.426,,,,,,,111654.4,9083.26223375411,920,5.19,9.426,Level 1,Level 1,No,No,8319,624,9081.09805557,0106P-Both-1015,65
0107P,Both,4.517,SR-110 W Point to SR-126 Clearfield,1,1014,Asphalt,13.87,1940,2001,72.58195,70.0003,74.60547,72.10849,81.5739,78.73287,79.03485,87.16918,82.83457,54.09302,55.22752,56.30476,50.36648,56.32136,55.87651,56.70542,59.43347,61.33828,81.12339,79.75736,85.0934,77.07348,77.6,89.52937,89.43399,89.24323,100,81.09904,59.85,78.56561,67.15216,95.37541,70,70,100,70,74.01233,85.16633,78.45809,93.84184,96.99882,99.5256,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,,,,,,,97644.8,9635.16957690166,919,0,4.517,Level 1,Level 1,No,No,7271,638,9635.1695769,0107P-Both-1014,61
0108P,Both,0.694,I-15 Layton to SR-126,1,1013,Asphalt,4.38,1990,2008,81.91988,62.16047,82.61224,83.87608,88.08807,84.875,85.00833,85.44167,96.3,73.25764,76.11852,69.27946,80.83367,74.44444,82,79.2,82.6,85.2,80.4,80.3,77.4,81.4,80.3,87.5,90.83333,89.16667,100,86.23901,12.39183,88.84987,95.64376,98.36259,70,70,70,100,87.78286,79.83152,94.91964,77.62689,99.24524,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,,,,,,,30835.2,1489.05674267175,918,0,0.694,Level 1,Level 1,No,Yes,42610,1704,1489.05674267,0108P-Both-1013,18
0108P,Both,1.002,Main St to 1000 W,1,1011,Asphalt,7.17,2004,2004,93.55829,82.1012,92.70938,93.71552,92.87187,93.96198,96.94975,96.52726,98.20192,92.66427,87.14172,95.06667,90.27545,94.30762,87.53453,95.14052,96.75729,93.52056,88.67365,77.58144,85.69363,89.96886,77.5,88.31337,93.30007,89.99335,100,94.42798,68.45632,95.29899,96.61968,99.8072,100,100,100,100,98.46724,95.22533,94.77824,97.99809,99.87265,100,99.35843,99.35843,99.28714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.002,,,,,,,50476.8,2133.75707211554,915,2,3.002,Level 1,Level 1,No,Yes,33340,1333,2133.75707212,0108P-Both-1011,0
0108P,Both,1.061,1000 W to 2000 W Syracuse,1,1010,Concrete,8.04,2010,2010,92.75309,80.58844,91.12718,54.74961,72.0671,80.29062,82.43226,89.54329,88.1391,89.91944,86.69847,67.51038,60.41105,48.72056,54.94026,65.06094,74.54527,54.17256,0,0,80.02856,74.79031,77.28417,78.76804,77.21394,86.44618,100,0,0,97.08798,68.9327,83.97566,87.88878,87.88878,97.36098,99.4722,0,0,99.52792,14.8644,78.288,99.56539,99.56539,99.82074,98.91162,99.45887,40.484,0,0,0,0,0,0,0,96.50416,95.605,0,0,0,0,0,0,85.12987,0,0,0,3.002,4.063,,99.566311042,,,,,56601.6,2265.07380024564,913,3.002,4.063,Level 1,Level 1,No,Yes,25466,1018,2265.07380025,0108P-Both-1010,0
0108P,Both,1.134,1300 N to 2300 N,1,1008,Asphalt,7.01,2008,2008,88.46006,87.4458,83.30356,75.01057,79.72774,71.38251,72.36721,72.95698,84.15173,68.48254,65.98765,56.56979,65.98084,58.11899,56.25736,59.62593,62.00583,59.73375,85.88933,83.9918,80.02856,81.05749,77,85.4236,85.99381,83.21835,100,99.6145,99.80376,97.08798,77.27755,91.18547,50,50,50,90,99.85386,100,99.52792,75.72639,92.60652,93.84907,93.84907,96.60373,86.87316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.887,8.021,,,,,,,49350.4,2425.50928303193,910,6.887,8.021,Level 1,Level 1,No,Yes,17381,695,2425.50928303,0108P-Both-1008,0
0108P,Both,1.306,SR-126 to Main St,1,1012,Asphalt,8.95,1940,2007,92.47054,90.89429,92.95404,91.28472,92.35513,88.95872,67.98051,91.40389,96.26172,88.51394,88.86516,85.74126,87.48375,89.57121,91.95406,79.81256,77.08698,85.04686,85.53017,86.20046,87.59985,88.19253,80.3,93.88081,92.10949,88.52859,100,97.48509,88.51153,99.20983,89.72091,99.76078,70,100,100,100,98.35295,100,99.26521,99.74171,99.78851,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,2,,,,,,,63008,2782.42564732263,916,0.694,2,Level 1,Level 1,No,Yes,32840,1313,2782.42564732,0108P-Both-1012,67
0108P,Both,1.994,2300 N to 4800 S,1,1007,Asphalt,10.5,1940,2009,86.916,87.11048,83.30356,75.01057,79.72774,71.38251,72.36721,72.95698,84.15173,62.55306,70.31194,56.56979,65.98084,58.11899,56.25736,59.62593,62.00583,59.73375,87.50496,86.76725,80.02856,81.05749,77,85.4236,85.99381,83.21835,100,98.2091,96.97023,97.08798,77.27755,91.18547,50,50,50,90,99.39686,94.3925,99.52792,75.72639,92.60652,93.84907,93.84907,96.60373,86.87316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021,10.015,,,,,,,73920,4269.40031518526,908,8.021,10.015,Level 1,Level 1,No,Yes,18539,881,4269.40031519,0108P-Both-1007,69
0108P,Both,2.824,1700 S to 1300 N on 2000 W,1,1009,Asphalt,13,1940,2009,83.77198,86.96319,83.30356,75.01057,79.72774,71.38251,72.36721,72.95698,84.15173,53.80283,67.8151,56.56979,65.98084,58.11899,56.25736,59.62593,62.00583,59.73375,86.78215,83.11424,80.02856,81.05749,77,85.4236,85.99381,83.21835,100,97.55391,98.142,97.08798,77.27755,91.18547,50,50,50,90,96.94904,99.37064,99.52792,75.72639,92.60652,93.84907,93.84907,96.60373,86.87316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063,6.887,,,,,,,91520,6046.8932984945,912,4.063,6.887,Level 1,Level 1,No,Yes,13016,520,6046.89329849,0108P-Both-1009,69
0108P,Both,2.905,4800 S to SR-126 on Midland Dr,1,1006,Asphalt,14.18,1940,2009,86.76933,75.99346,84.94935,75.94796,87.00041,89.84391,91.52343,92.40985,95.442,66.76977,52.97914,67.43229,57.09809,72.66764,75.32496,77.5938,81.9642,81.76799,88.89243,80.51394,78.87642,81.51618,80.6,84.54246,88.99168,88.16695,100,96.07654,81.71057,95.66129,76.31236,95.31472,100,100,100,100,95.33857,88.7702,97.8274,88.86521,99.4193,99.50824,99.50824,99.50824,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.015,12.92,,,,,,,99827.2,6229.54484147935,906,10.015,12.92,Level 1,Level 1,No,Yes,16062,803,6229.54484148,0108P-Both-1006,69
0109P,Both,1.107,SR-126 Layton to Fairfield Rd,1,1005,Asphalt,4.51,1940,2007,88.05329,88.58659,88.38959,89.46709,87.42374,85.59319,86.35553,77.88631,83.70123,70.40434,76.65077,74.1355,77.89051,72.63447,64.05059,65.76658,72.23794,71.05059,88.21969,85.59476,84.38546,82.45239,78.1,88.32219,89.65553,90.51551,93.93556,94.28063,93.9117,96.84994,99.03272,99.12301,90,90,50,70,99.30852,98.18913,98.18747,98.49272,99.83749,100,100,98.79178,99.81877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,,,,,,,31750.4,2363.20364660121,905,0,1.107,Level 1,Level 1,No,No,13478,269,2363.2036466,0109P-Both-1005,67
0109P,Both,1.855,Fairfield Rd to SR-89,1,1004,Asphalt,5.4,1940,2009,85.70326,77.67572,82.12569,56.77675,85.10958,89.96322,91.1231,78.60875,89.45438,64.71633,63.60949,66.53887,67.95472,67.55492,69.82189,73.65908,77.57768,78.17024,83.85811,78.80787,70.88156,78.63137,78.1,90.031,90.83333,93.7345,92.531,95.14309,76.06073,92.55129,36.80003,96.27251,100,100,50,90,99.09549,92.2248,98.53105,43.72086,98.51087,100,100,93.12283,97.11629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,2.962,,,,,,,38016,3962.66972704913,903,1.107,2.962,Level 1,Level 1,No,No,7810,156,3962.66972705,0109P-Both-1004,69
0110P,Both,3.495,SR-127 W Point to SR-37,1,1003,Asphalt,8.11,1940,2009,77.64375,80.86482,79.05035,83.57059,84.40715,87.21949,87.19995,82.44189,88.05644,61.25265,62.20315,64.43777,65.43119,69.34363,69.47525,70.47124,67.63834,62.22575,83.05436,80.48498,80.45494,82.26609,68.6,89.40272,88.32856,72.12923,100,84.74417,84.19626,80.13139,89.8465,99.68495,90,90,90,90,81.52382,96.5749,91.17731,96.73857,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.495,,,,,,,57094.4,7475.65147315071,901,0,3.495,Level 1,Level 1,No,No,2218,110,7475.65147315,0110P-Both-1003,69
0111P,Both,1.492,SR-171 3500 S to SR-201,2,1000,Asphalt,6.42,1967,2009,87.83371,80.89682,86.47574,64.71369,77.92606,52.7185,79.8479,90.0143,90.21461,77.63646,79.12299,82.81823,75.80054,44.15764,68.73995,30.45684,70.19303,66.19357,88.90349,83.837,88.12118,84.75764,75.59732,92.13405,88.93476,89.86416,94.66488,91.49581,71.07004,75.89229,20.26167,94.72403,50,100,100,100,93.29907,89.55727,99.07126,78.03491,97.22527,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.104,10.596,,,,,,,45196.8,3184.02301064402,897,9.104,10.596,Level 1,Level 1,No,Yes,13265,1193,3184.02301064,0111P-Both-1000,42
0111P,Both,3.371,SR-173 5400 S to SR-171 3500 S,2,1001,Asphalt,22.628,2006,2006,81.87044,73.68497,78.31774,90.87771,93.70741,90.23845,95.36215,88.72711,89.59088,92.90454,95.11219,93.39235,92.78588,93.96277,94.28158,91.84046,69.60498,67.37419,89.07529,84.53495,88.786,86.38232,81.2,89.81074,89.60813,85.30347,90.98932,74.90402,51.27747,57.27866,91.73721,99.71908,100,100,100,100,70.59792,63.81528,73.81395,92.60545,99.94779,76.86147,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.733,9.104,,,,,,,159301.12,7178.0514071201,898,5.733,9.104,Level 1,Level 1,No,Yes,13162,1711,7178.05140712,0111P-Both-1001,0
0111P,Both,5.733,SR-48 W Jordan to SR-173 5400 S,2,1002,Asphalt,17.068,1978,2006,77.71362,84.23747,78.2398,86.20756,86.36783,90.75859,91.01905,92.25936,94.92858,75.62498,74.78291,76.26415,69.06813,77.80883,76.95308,77.94833,80.60729,82.97003,83.78357,83.65461,83.89771,84.47214,69.8,86.08128,86.12786,88.43014,96.74429,64.78018,81.15482,60.4245,93.28911,97.86853,100,100,100,100,86.66575,97.35754,92.37282,98.00086,99.99395,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.733,,,,,,,120158.72,12198.3451367543,900,0,5.733,Level 1,Level 1,No,Yes,5558,1345,12198.3451368,0111P-Both-1002,28
0112P,Both,0.196,400 W to SR-36 Tooele,2,998,Asphalt,2.258,1978,2009,93.2704,92.16397,88.19749,44.44716,65.71511,72.81354,88.51667,72.80417,91.9,83.72041,83.30909,75.67755,47.37345,49.06667,67.4,67.4,73.8,67.6,89.7316,86.671,77.25108,86.19071,80.51741,86.66667,86.66667,78.66667,100,100,98.68602,99.92272,44.22448,38.52974,50,100,70,100,99.62959,99.98977,99.93859,0,94.7466,87.1875,100,68.75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035,8.231,,,,,,,15896.32,414.333954352544,894,8.035,8.231,Level 1,Level 1,No,Yes,3875,271,414.333954353,0112P-Both-998,31
0112P,Both,8.035,SR-138 Grantsville to 400 W Tooele,2,999,Asphalt,21.396,1979,2009,92.10847,91.68269,89.57277,63.88395,75.78862,77.33106,89.15865,83.78696,92.65296,83.02701,85.76358,82.72363,56.35271,59.3926,61.84928,72.65202,72.85414,70.61182,90.11084,87.04835,89.86979,66.26219,64,74.77287,83.98258,78.45426,100,96.99154,95.01517,93.92516,76.25789,79.86861,90,100,90,100,98.3045,98.90366,91.77249,56.66301,99.89328,82.70207,100,93.83945,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035,,,,,,,150627.84,16996.1006927228,896,0,8.035,Level 1,Level 1,No,Yes,5288,550,16996.1006927,0112P-Both-999,30
0113P,Both,3.233,SR-222 to SR-40 Heber,3,996,Asphalt,8.8508,1992,2012,95.15374,58.36693,64.76333,66.61154,82.72651,75.05845,81.99431,82.29431,83.77137,87.75849,57.00006,64.69424,63.38647,65.95344,64.95552,68.16158,70.83204,70.81225,94.05246,70.56486,73.23786,72.66173,74.9,87.98474,89.81565,88.34519,94.27322,99.40865,54.96806,63.64692,72.25509,93.88962,50,70,70,70,99.39537,50.93472,57.47429,58.14288,96.16298,97.29354,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,7.141,,,,,,,62309.632,6838.13218719677,891,3.908,7.141,Level 1,Level 1,No,No,7156,621,6838.1321872,0113P-Both-996,20
0113P,Both,3.908,SR-189 Charleston to SR-222 Midway,3,997,Asphalt,13.0589,1997,2003,82.09685,83.24054,82.80946,87.04072,88.39594,90.76697,92.18657,92.24921,93.2844,70.08229,68.24812,69.87662,69.81044,72.07706,72.02129,76.26592,75.85711,78.33122,89.17615,89.07032,88.11822,89.50194,84,91.04657,92.48038,93.13971,94.80638,74.22856,78.56632,78.81139,90.51521,97.59881,100,100,100,100,94.90039,97.07739,94.43161,98.33529,99.90788,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,,,,,,,91934.656,8284.48872959499,893,0,3.908,Level 1,Level 1,No,No,2609,208,8284.48872959,0113P-Both-997,6
0114P,Both,0.731,SR-89 to I-15 Provo Center St,3,995,Asphalt,6.732,1935,2004,88.80821,83.22353,83.3995,78.66507,87.78714,90.53868,78.25935,92.31582,90.8704,73.38681,73.58395,69.28964,71.64163,79.16462,76.8501,74.0025,83.76612,69.81569,89.25793,81.64719,85.70784,86.67237,82.70642,90.74133,90.4862,90.93389,96.39181,95.59712,87.557,87.7342,70.43875,89.45371,94.56328,50,94.56328,98.91266,96.99097,90.10597,90.86633,85.90754,99.8238,100,98.54871,100,98.36145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,,,,,,,47393.28,1560.83416931522,890,0,0.731,Level 1,Level 1,No,Yes,27852,1671,1560.83416932,0114P-Both-995,69
0114P,Both,1.003,SR-52 800 N to SR-241 1600 N Orem,3,991,Asphalt,12.258,2012,2012,91.48963,72.11757,72.1635,74.52105,87.71004,84.58413,81.71449,78.00161,89.38817,80.26197,78.20632,76.88933,79.69494,74.26927,76.62276,66.33873,71.90426,76.9998,88.08928,84.48163,83.42027,88.28668,82.12652,91.21467,89.0557,90.10218,93.49602,98.61456,69.10157,75.22158,82.96003,95.38946,74.62066,74.62066,50,95.07587,98.9927,56.68076,53.12281,47.14256,99.05489,95.87842,96.84288,100,91.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591,8.594,,,,,,,86296.32,2123.90152257911,883,7.591,8.594,Level 1,Level 1,No,Yes,12535,755,2126.02419991,0114P-Both-991,0
0114P,Both,2.251,SR-241 1600 N Orem to SR-89 Pleasant Grove,3,990,Asphalt,13.2866,1999,2010,80.90997,83.91304,82.60201,51.19037,82.61106,90.00857,86.05961,91.89881,92.6511,61.80696,76.97332,62.1365,73.31026,71.33938,71.75746,72.87539,78.32875,77.20449,83.94221,81.6391,82.93598,82.43347,80.33333,88.27682,88.97769,89.26648,93.8566,89.3072,79.84331,86.67441,49.01777,97.4882,100,90,100,100,88.58351,97.19645,98.66116,0,81.2833,100,92.38536,100,99.54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.594,10.845,,,,,,,93537.664,4808.58999993419,881,8.594,10.845,Level 1,Level 1,No,Yes,17267,1771,4806.4673281,0114P-Both-990,11
0114P,Both,2.629,SR-265 University Pkwy to SR-52 800 N Orem,3,992,Asphalt,9.612,2012,2012,91.21688,56.27354,59.91716,54.96722,82.50508,74.17654,75.10317,76.57312,90.42958,83.45668,61.84435,63.49557,65.05995,61.81779,66.03964,63.53793,68.53732,74.52747,85.93489,82.61849,82.96741,85.56036,78.8,88.78647,86.87476,87.75515,93.26007,97.17503,58.13322,64.43686,69.24857,91.26448,50,50,50,100,98.30093,22.49808,28.7688,0,98.13803,91.88004,100,100,93.93078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962,7.591,,,,,,,67668.48,5577.32631791485,885,4.962,7.591,Level 1,Level 1,No,Yes,12190,1462,5577.32631791,0114P-Both-992,0
0114P,Both,3.878,I-15 Center St to SR-265 University Pkwy Orem,3,993,Asphalt,22.494,1935,2000,68.68801,72.03888,71.69528,55.22972,85.48717,74.59889,73.6912,78.23785,86.39281,71.01243,68.80085,68.91325,69.03207,67.63342,62.50669,69.10499,75.29166,76.50168,88.59272,86.18001,81.99251,82.34752,80.3,85.88887,89.00693,87.65973,94.1389,74.85798,61.62504,64.12635,69.53927,95.63577,50,50,50,90,40.28892,71.54963,71.749,0,98.37951,100,86.65289,100,84.93068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,4.962,,,,,,,158357.76,8262.38903667404,887,1.084,4.962,Level 1,Level 1,No,Yes,11704,1084,8262.4284445,0114P-Both-993,65
0114P,Positive,0.353,Begin Divided to End Divided,3,994,Asphalt,6.732,1935,2004,88.80821,83.22353,83.3995,78.66507,87.78714,90.53868,78.25935,92.31582,90.8704,73.38681,73.58395,69.28964,71.64163,79.16462,76.8501,74.0025,83.76612,69.81569,89.25793,81.64719,85.70784,86.67237,82.70642,90.74133,90.4862,90.93389,96.39181,95.59712,87.557,87.7342,70.43875,89.45371,94.56328,50,94.56328,98.91266,96.99097,90.10597,90.86633,85.90754,99.8238,100,98.54871,100,98.36145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,1.084,,,,,,,47393.28,775.145047027074,889,0.731,1.084,Level 1,Level 1,No,Yes,27852,1671,775.145047027,0114P-Positive-994,69
0115P,Both,0.768,SR-198 Payson to I-15,3,989,Asphalt,2.9758,2001,2012,90.39237,84.52692,70.96023,83.22089,82.81111,75.51667,76.56667,83.78333,87.21667,77.37917,76.9913,51.04792,67.54792,49.02222,47.4,51.6,51.8,58.2,90.7,86.4,84.5,90,82.22222,84.66667,84.66667,83.33333,90.66667,96.70484,80.51127,67.9385,85.68845,100,70,70,100,100,96.78548,94.2051,80.35449,89.6472,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768,,,,,,,20949.632,1620.7401005227,879,0,0.768,Level 1,Level 1,No,No,13146,1708,1620.74010052,0115P-Both-989,11
0115P,Both,1.394,Benjamin Cemetery to SR-147,3,987,Asphalt,3.5859,1940,2010,82.41301,81.87011,80.33252,84.21355,85.96076,77.84397,79.06801,74.3429,71.28199,55.59828,56.40976,57.14778,58.43156,59.19122,58.88235,60.78278,61.38881,53.11506,84.30172,83.15624,86.06184,86.38443,84.73333,82.49354,85.48924,85.98278,82.01291,90.37225,88.05372,78.59961,92.0382,99.91848,70,70,50,50,99.37978,99.86074,99.52085,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.694,,,,,,,25244.736,2946.71359527033,875,2.3,3.694,Level 1,Level 2,Yes,No,1965,255,2946.71359527,0115P-Both-987,70
0115P,Both,1.532,I-15 to Benjamin Cemetery,3,988,Asphalt,4.0457,1940,2005,82.72681,79.94022,72.88906,76.4293,84.34137,74.12546,75.52467,82.16997,79.20601,55.33473,57.66789,52.73408,59.16005,60.53745,48.71854,52.61828,59.04543,60.3671,86.97937,82.91436,86.1906,81.49804,77.1,77.78329,79.48042,79.63446,86.45692,94.99672,83.739,58.53389,74.15164,99.72802,70,70,90,70,93.59642,95.43965,94.09767,90.90746,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768,2.3,,,,,,,28481.728,3237.51677063361,877,0.768,2.3,Level 1,Level 1,No,No,2010,261,3237.51677063,0115P-Both-988,65
