id,SURFACE_TY,REGION,YR_SURF,Metric,OCI
0108P-Both-1007,Asphalt,1,2009,OCI_08,79.72774
0108P-Both-1009,Asphalt,1,2009,OCI_08,79.72774
0108P-Both-1006,Asphalt,1,2009,OCI_08,87.00041
0109P-Both-1005,Asphalt,1,2007,OCI_08,87.42374
0109P-Both-1004,Asphalt,1,2009,OCI_08,85.10958
0110P-Both-1003,Asphalt,1,2009,OCI_08,84.40715
0111P-Both-1000,Asphalt,2,2009,OCI_08,77.92606
0111P-Both-1001,Asphalt,2,2006,OCI_08,93.70741
0111P-Both-1002,Asphalt,2,2006,OCI_08,86.36783
0112P-Both-998,Asphalt,2,2009,OCI_08,65.71511
0112P-Both-999,Asphalt,2,2009,OCI_08,75.78862
0113P-Both-996,Asphalt,3,2012,OCI_08,82.72651
0113P-Both-997,Asphalt,3,2003,OCI_08,88.39594
0114P-Both-995,Asphalt,3,2004,OCI_08,87.78714
0114P-Both-991,Asphalt,3,2012,OCI_08,87.71004
0114P-Both-990,Asphalt,3,2010,OCI_08,82.61106
0114P-Both-992,Asphalt,3,2012,OCI_08,82.50508
0114P-Both-993,Asphalt,3,2000,OCI_08,85.48717
0114P-Positive-994,Asphalt,3,2004,OCI_08,87.78714
0115P-Both-989,Asphalt,3,2012,OCI_08,82.81111
0115P-Both-987,Asphalt,3,2010,OCI_08,85.96076
0115P-Both-988,Asphalt,3,2005,OCI_08,84.34137
0115P-Both-985,Asphalt,3,2012,OCI_08,81.33032
0115P-Both-986,Asphalt,3,2010,OCI_08,85.36632
0116P-Both-982,Asphalt,4,2006,OCI_08,86.21114
0116P-Both-984,Asphalt,4,2006,OCI_08,84.28171
0116P-Both-983,Asphalt,4,2006,OCI_08,85.61994
0117P-Both-981,Asphalt,4,2004,OCI_08,85.22299
0117P-Both-980,Asphalt,4,2004,OCI_08,84.67263
0118P-Both-975,Asphalt,4,2009,OCI_08,90.19856
0118P-Both-978,Asphalt,4,2009,OCI_08,82.59666
0118P-Both-977,Asphalt,4,2010,OCI_08,80.26419
0118P-Both-976,Asphalt,4,2006,OCI_08,90.81542
0118P-Both-979,Asphalt,4,2010,OCI_08,77.03077
0118P-Both-974,Asphalt,4,2012,OCI_08,85.27861
0119P-Both-972,Asphalt,4,2010,OCI_08,80.87409
0119P-Both-973,Asphalt,4,2009,OCI_08,88.90905
0120P-Both-971,Asphalt,4,2012,OCI_08,89.56179
0120P-Both-969,Asphalt,4,2012,OCI_08,87.38683
0120P-Both-970,Concrete,4,2006,OCI_08,93.99506
0121P-Both-962,Asphalt,3,2004,OCI_08,86.62385
0121P-Both-964,Asphalt,3,2010,OCI_08,84.61991
0121P-Both-963,Asphalt,3,2004,OCI_08,86.78406
0121P-Both-967,Asphalt,3,2010,OCI_08,89.81325
0121P-Both-966,Asphalt,3,2010,OCI_08,89.25153
0121P-Both-965,Asphalt,3,2010,OCI_08,86.30312
0121P-Both-968,Asphalt,3,2004,OCI_08,85.09088
0122P-Both-960,Asphalt,4,2012,OCI_08,75.73201
0122P-Both-959,Asphalt,4,2012,OCI_08,73.2188
0122P-Both-961,Asphalt,4,2003,OCI_08,75.73201
0124P-Both-957,Asphalt,4,2009,OCI_08,54.33878
0125P-Both-956,Asphalt,4,2012,OCI_08,86.96773
0125P-Both-954,Asphalt,4,2012,OCI_08,86.96773
0125P-Both-955,Asphalt,4,2011,OCI_08,86.96773
0125P-Both-1053,Asphalt,4,2011,OCI_08,86.96773
0125P-Both-1034,Asphalt,4,2007,OCI_08,85.25495
0126P-Both-1046,Asphalt,1,2002,OCI_08,89.45208
0126P-Both-1050,Asphalt,1,2006,OCI_08,93.5149
0126P-Both-1054,Asphalt,1,2011,OCI_08,83.45083
0126P-Both-1052,Asphalt,1,2011,OCI_08,83.45083
0126P-Both-1049,Asphalt,1,2006,OCI_08,93.5149
0126P-Both-1047,Asphalt,1,2012,OCI_08,89.16522
0126P-Both-1051,Asphalt,1,2011,OCI_08,83.45083
0126P-Both-1048,Asphalt,1,2006,OCI_08,93.5149
0126P-Both-1044,Asphalt,1,2004,OCI_08,90.00132
0126P-Both-1045,Asphalt,1,2004,OCI_08,90.00132
0127P-Both-1043,Asphalt,1,2009,OCI_08,86.35343
0128P-Both-1037,Asphalt,4,2010,OCI_08,86.76741
0128P-Both-1039,Asphalt,4,2010,OCI_08,85.91522
0128P-Both-1036,Asphalt,4,2010,OCI_08,81.37317
0128P-Both-1042,Asphalt,4,2008,OCI_08,83.36614
0128P-Both-1038,Asphalt,4,2010,OCI_08,84.04241
0128P-Both-1040,Asphalt,4,2006,OCI_08,80.68987
0128P-Both-1041,Asphalt,4,2008,OCI_08,81.55089
0130P-Both-1134,Asphalt,4,2011,OCI_08,88.86281
0130P-Both-1133,Asphalt,4,2005,OCI_08,86.31299
0130P-Both-1035,Asphalt,4,2009,OCI_08,87.84828
0130P-Both-1130,Asphalt,4,2008,OCI_08,91.26388
0130P-Both-1131,Asphalt,4,2008,OCI_08,89.9852
0130P-Both-1129,Asphalt,4,2007,OCI_08,92.78485
0130P-Both-1132,Asphalt,4,2005,OCI_08,86.31299
0132P-Both-1122,Asphalt,3,2012,OCI_08,77.20371
0132P-Both-1127,Asphalt,4,2012,OCI_08,89.59612
0132P-Both-1126,Asphalt,4,2011,OCI_08,89.59612
0132P-Both-1128,Asphalt,4,2011,OCI_08,89.59612
0132P-Both-1120,Asphalt,4,2004,OCI_08,83.49868
0132P-Both-1124,Asphalt,3,2006,OCI_08,80.28615
0132P-Both-1118,Asphalt,4,2009,OCI_08,91.54566
0132P-Both-1123,Asphalt,3,2012,OCI_08,76.49338
0132P-Both-1121,Asphalt,3,2012,OCI_08,88.32884
0132P-Both-1119,Asphalt,4,2010,OCI_08,79.05842
0132P-Both-1125,Asphalt,3,2003,OCI_08,91.16058
0133P-Both-1117,Asphalt,4,2008,OCI_08,88.48629
0134P-Both-1114,Asphalt,1,2004,OCI_08,92.72732
0134P-Both-1113,Asphalt,1,2012,OCI_08,94.28567
0134P-Both-1115,Asphalt,1,2004,OCI_08,88.0891
0134P-Both-1116,Asphalt,1,2004,OCI_08,88.0891
0136P-Both-1112,Asphalt,4,2005,OCI_08,95.21081
0137P-Both-1109,Asphalt,4,2012,OCI_08,84.72487
0137P-Both-1111,Asphalt,4,2012,OCI_08,85.5032
0137P-Both-1110,Asphalt,4,2003,OCI_08,85.5032
0138P-Both-1107,Asphalt,2,2010,OCI_08,87.78909
0138P-Both-1106,Asphalt,2,2004,OCI_08,90.95483
0138P-Both-1108,Asphalt,2,2010,OCI_08,89.11727
0139P-Both-1105,Asphalt,4,2009,OCI_08,81.77071
0140P-Both-1104,Asphalt,2,2003,OCI_08,83.04776
0141P-Both-1103,Asphalt,3,2010,OCI_08,84.56448
0142P-Both-1100,Asphalt,1,2011,OCI_08,90.65902
0142P-Both-1101,Asphalt,1,2011,OCI_08,90.65902
0142P-Both-1102,Asphalt,1,2011,OCI_08,90.65902
0143P-Both-1098,Asphalt,4,2001,OCI_08,80.45307
0143P-Both-1097,Asphalt,4,2010,OCI_08,80.45307
0143P-Both-1099,Asphalt,4,2011,OCI_08,80.45307
0143P-Both-1094,Asphalt,4,2002,OCI_08,78.69132
0143P-Both-1093,Asphalt,4,2000,OCI_08,80.21423
0143P-Both-1095,Asphalt,4,2004,OCI_08,83.47854
0143P-Both-1092,Asphalt,4,2004,OCI_08,82.28911
0143P-Both-1096,Asphalt,4,2007,OCI_08,87.28837
0144P-Both-1091,Asphalt,3,2006,OCI_08,70.34234
0145P-Both-1090,Concrete,3,2010,OCI_08,93.74457
0146P-Both-1089,Asphalt,3,2003,OCI_08,82.75115
0147P-Both-1084,Asphalt,3,2003,OCI_08,79.99831
0147P-Both-1088,Asphalt,3,2002,OCI_08,81.0363
0147P-Both-1082,Asphalt,3,2012,OCI_08,82.44318
0147P-Both-1087,Asphalt,3,2002,OCI_08,88.33781
0147P-Both-1085,Asphalt,3,2002,OCI_08,83.43846
0147P-Both-1086,Asphalt,3,2005,OCI_08,85.80956
0147P-Both-1083,Asphalt,3,2004,OCI_08,77.24508
0148P-Both-1081,Asphalt,4,2010,OCI_08,88.88541
0149P-Both-1080,Asphalt,3,2005,OCI_08,80.53153
0150P-Both-1079,Asphalt,2,2001,OCI_08,86.98475
0150P-Both-1073,Asphalt,2,2003,OCI_08,78.79287
0150P-Both-1074,Asphalt,2,2003,OCI_08,80.08456
0150P-Both-1078,Asphalt,2,2001,OCI_08,90.54569
0150P-Both-1075,Asphalt,2,2003,OCI_08,83.65044
0150P-Both-1071,Asphalt,2,2004,OCI_08,88.80283
0150P-Both-1072,Asphalt,2,2003,OCI_08,80.58257
0150P-Both-1077,Asphalt,2,2006,OCI_08,89.65076
0150P-Both-1076,Asphalt,2,2006,OCI_08,81.52655
0151P-Both-1070,Concrete,2,2009,OCI_08,62.47808
0151P-Both-1069,Asphalt,2,2002,OCI_08,90.70774
0152P-Both-1067,Asphalt,2,2008,OCI_08,90.02407
0152P-Both-1068,Asphalt,2,2008,OCI_08,93.85305
0153P-Both-1065,Asphalt,4,2012,OCI_08,81.49368
0153P-Both-1066,Asphalt,4,2011,OCI_08,81.49368
0153P-Both-1064,Asphalt,4,2011,OCI_08,81.49368
0153P-Both-1062,Gravel,4,2006,OCI_08,0
0153P-Both-1060,Asphalt,4,2010,OCI_08,82.80851
0153P-Both-1061,Gravel,4,2002,OCI_08,0
0153P-Both-1063,Asphalt,4,2007,OCI_08,86.2731
0154P-Both-1059,Asphalt,2,2000,OCI_08,80.24481
0154P-Both-1055,Concrete,2,2005,OCI_08,64.14424
0154P-Both-1135,Concrete,2,2010,OCI_08,86.8661
0154P-Both-1150,Concrete,2,2010,OCI_08,82.40746
0154P-Both-1058,Concrete,2,1998,OCI_08,89.29424
0154P-Both-1057,Concrete,2,1998,OCI_08,95.25705
0154P-Both-1151,Concrete,2,2011,OCI_08,86.88398
0154P-Both-1056,Concrete,2,1997,OCI_08,92.00267
0155P-Both-1147,Asphalt,4,2012,OCI_08,80.33772
0155P-Both-1146,Asphalt,4,2011,OCI_08,80.33772
0155P-Both-1148,Asphalt,4,2011,OCI_08,80.33772
0156P-Both-1145,Asphalt,3,2004,OCI_08,92.8685
0157P-Both-1144,Asphalt,4,2009,OCI_08,86.63346
0158P-Both-1142,Asphalt,1,2007,OCI_08,83.7018
0158P-Both-1143,Asphalt,1,2012,OCI_08,77.38352
0159P-Both-1140,Asphalt,4,2004,OCI_08,91.62458
0159P-Both-1141,Asphalt,4,2012,OCI_08,91.62458
0160P-Both-1138,Asphalt,4,2012,OCI_08,83.04
0160P-Both-1139,Asphalt,4,2012,OCI_08,85.2691
0161P-Both-1137,Asphalt,4,2007,OCI_08,90.39747
0162P-Both-1236,Asphalt,4,2012,OCI_08,84.07062
0162P-Both-1231,Asphalt,4,2012,OCI_08,86.04667
0162P-Both-1234,Asphalt,4,2011,OCI_08,86.04667
0162P-Both-1230,Asphalt,4,2011,OCI_08,86.04667
0162P-Both-1237,Asphalt,4,2011,OCI_08,84.07062
0162P-Both-1238,Asphalt,4,2012,OCI_08,84.07062
0162P-Both-1136,Asphalt,4,2011,OCI_08,84.07062
0162P-Both-1235,Asphalt,4,2005,OCI_08,77.17376
0163P-Both-1229,Asphalt,4,2007,OCI_08,75.63246
0163P-Both-1228,Asphalt,4,2004,OCI_08,85.35516
0164P-Both-1226,Asphalt,3,2010,OCI_08,89.3172
0164P-Both-1227,Asphalt,3,2010,OCI_08,91.95631
0165P-Both-1224,Asphalt,1,2012,OCI_08,86.18927
0165P-Both-1223,Asphalt,1,2012,OCI_08,88.58815
0165P-Both-1222,Asphalt,1,2012,OCI_08,90.09335
0165P-Both-1225,Asphalt,1,2009,OCI_08,83.92711
0167P-Both-1221,Asphalt,1,2009,OCI_08,89.28391
0167P-Both-1214,Asphalt,1,2009,OCI_08,89.28391
0167P-Both-1215,Asphalt,1,2009,OCI_08,89.28391
0168P-Both-1213,Asphalt,1,2011,OCI_08,78.57217
0171P-Both-1206,Asphalt,2,2009,OCI_08,56.87491
0171P-Both-1209,Asphalt,2,2011,OCI_08,81.33162
0171P-Both-1203,Asphalt,2,2012,OCI_08,80.50958
0171P-Both-1207,Asphalt,2,2009,OCI_08,73.38229
0171P-Both-1210,Concrete,2,2010,OCI_08,66.07283
0171P-Both-1208,Asphalt,2,2017,OCI_08,82.94647
0171P-Both-1204,Asphalt,2,2012,OCI_08,71.00972
0171P-Both-1211,Asphalt,2,2011,OCI_08,70.83191
0171P-Both-1212,Asphalt,2,2006,OCI_08,89.4752
0172P-Both-1199,Asphalt,2,2001,OCI_08,87.96842
0172P-Both-1200,Asphalt,2,2002,OCI_08,88.40445
0172P-Both-1201,Asphalt,2,2004,OCI_08,84.19772
0172P-Both-1198,Asphalt,2,2001,OCI_08,89.24736
0172P-Both-1202,Asphalt,2,2002,OCI_08,91.61223
0172P-Both-1197,Asphalt,2,2007,OCI_08,92.1662
0173P-Both-1190,Asphalt,2,2005,OCI_08,87.15447
0173P-Both-1194,Asphalt,2,2012,OCI_08,72.61997
0173P-Both-1193,Asphalt,2,2010,OCI_08,81.95708
0173P-Both-1195,Asphalt,2,2009,OCI_08,84.76703
0173P-Both-1192,Asphalt,2,2009,OCI_08,80.29441
0173P-Both-1191,Asphalt,2,2005,OCI_08,89.3591
0173P-Both-1196,Asphalt,2,2005,OCI_08,91.04107
0174P-Both-1188,Asphalt,4,2012,OCI_08,77.9555
0174P-Both-1187,Asphalt,4,2011,OCI_08,77.9555
0174P-Both-1189,Asphalt,4,2011,OCI_08,77.9555
0175P-Both-1186,Asphalt,2,2011,OCI_08,0
0175P-Both-1185,Concrete,2,2010,OCI_08,0
0175P-Both-1184,Concrete,2,2010,OCI_08,0
0178P-Both-1183,Asphalt,3,2011,OCI_08,78.6276
0180P-Both-1182,Asphalt,3,2012,OCI_08,91.15
0186P-Both-1180,Asphalt,2,2002,OCI_08,79.44873
0186P-Both-1179,Asphalt,2,2012,OCI_08,80.69364
0186P-Both-1178,Asphalt,2,2012,OCI_08,82.48305
0186P-Both-1177,Asphalt,2,2010,OCI_08,76.64925
0186P-Both-1181,Asphalt,2,2002,OCI_08,89.12994
0186P-Both-1176,Asphalt,2,2011,OCI_08,82.74966
0189P-Both-1167,Concrete,3,2012,OCI_08,76.95339
0189P-Both-1173,Asphalt,3,2012,OCI_08,75.43723
0189P-Both-1174,Concrete,3,1994,OCI_08,85.69015
0189P-Both-1175,Concrete,3,2002,OCI_08,86.63368
0189P-Both-1170,Asphalt,3,2012,OCI_08,93.29293
0189P-Both-1165,Asphalt,3,2011,OCI_08,88.46488
0189P-Both-1172,Concrete,3,2011,OCI_08,69.31199
0189P-Both-1163,Asphalt,3,2012,OCI_08,82.00739
0189P-Both-1166,Asphalt,3,2007,OCI_08,89.25368
0189P-Both-1171,Asphalt,3,2009,OCI_08,84.01241
0189P-Both-1168,Concrete,3,2012,OCI_08,81.81976
0189P-Both-1164,Asphalt,3,2010,OCI_08,85.72926
0190P-Both-1162,Asphalt,2,2010,OCI_08,84.75535
0190P-Both-1160,Asphalt,2,2001,OCI_08,68.7164
0190P-Both-1161,Asphalt,2,2004,OCI_08,86.55991
0191P-Both-1329,Asphalt,4,2006,OCI_08,86.31389
0191P-Both-1239,Asphalt,3,2008,OCI_08,75.67018
0191P-Both-1307,Asphalt,4,2011,OCI_08,86.92453
0191P-Both-1290,Concrete,4,2006,OCI_08,86.40893
0191P-Both-1312,Asphalt,4,2007,OCI_08,87.39373
0191P-Both-1317,Asphalt,3,2008,OCI_08,86.05985
0191P-Both-1272,Asphalt,4,2006,OCI_08,88.16242
0191P-Both-1245,Asphalt,4,2005,OCI_08,74.72359
0191P-Both-1321,Asphalt,4,2009,OCI_08,86.57094
0191P-Both-1251,Asphalt,4,2006,OCI_08,86.3829
0191P-Both-1302,Asphalt,4,2007,OCI_08,89.07937
0191P-Both-1308,Asphalt,4,2006,OCI_08,89.01132
0191P-Both-1153,Asphalt,4,2011,OCI_08,87.67149
0191P-Both-1154,Asphalt,4,2005,OCI_08,86.45985
0191P-Both-1309,Asphalt,4,2007,OCI_08,87.8914
0191P-Both-1266,Asphalt,4,2011,OCI_08,78.64691
0191P-Both-1217,Asphalt,4,2003,OCI_08,78.04429
0191P-Both-1292,Asphalt,4,2003,OCI_08,78.04429
0191P-Both-1324,Asphalt,4,2006,OCI_08,88.15848
0191P-Both-1293,Asphalt,4,2006,OCI_08,81.75694
0191P-Both-1306,Asphalt,3,2008,OCI_08,90.42302
0191P-Both-1270,Asphalt,4,2006,OCI_08,84.87878
0191P-Both-1310,Asphalt,4,2011,OCI_08,82.84027
0191P-Both-1277,Asphalt,4,2012,OCI_08,78.04429
0191P-Both-1314,Asphalt,4,2009,OCI_08,87.43732
0191P-Both-1311,Asphalt,4,2007,OCI_08,92.95079
0191P-Both-1320,Asphalt,4,2009,OCI_08,95.38533
0191P-Both-1323,Asphalt,4,2006,OCI_08,84.50212
0191P-Both-1322,Asphalt,4,2006,OCI_08,84.48814
0191P-Both-1318,Asphalt,4,2007,OCI_08,83.52252
0191P-Both-1313,Asphalt,4,2006,OCI_08,81.41414
0191P-Both-1155,Asphalt,4,2011,OCI_08,87.79195
0191P-Both-1278,Asphalt,4,2010,OCI_08,81.84613
0191P-Both-1249,Asphalt,3,2008,OCI_08,87.78586
0191P-Both-1259,Asphalt,3,2010,OCI_08,81.93943
0191P-Both-1287,Asphalt,4,2012,OCI_08,82.28572
0191P-Both-1284,Asphalt,3,2010,OCI_08,87.30468
0191P-Both-1301,Asphalt,4,2005,OCI_08,91.08123
0191P-Both-1281,Asphalt,3,2003,OCI_08,79.98154
0191P-Both-1325,Asphalt,4,2006,OCI_08,86.31431
0191P-Both-1279,Asphalt,3,2002,OCI_08,85.11649
0191P-Both-1294,Asphalt,3,2002,OCI_08,83.55652
0191P-Both-1267,Asphalt,3,2004,OCI_08,93.25813
0191P-Both-1297,Asphalt,3,2006,OCI_08,89.88801
0191P-Both-1220,Asphalt,3,2006,OCI_08,84.27903
0191P-Both-1158,Asphalt,4,2011,OCI_08,79.53562
0191P-Both-1330,Asphalt,4,2012,OCI_08,84.8808
0191P-Both-1159,Asphalt,4,2005,OCI_08,80.38935
0191P-Both-1273,Asphalt,3,2010,OCI_08,77.99353
0193P-Both-1257,Asphalt,1,2004,OCI_08,90.86924
0193P-Both-1242,Asphalt,1,2004,OCI_08,92.96258
0193P-Both-1271,Asphalt,1,2004,OCI_08,94.68433
0193P-Both-1327,Asphalt,1,2004,OCI_08,94.68433
0196P-Both-1233,Asphalt,2,2000,OCI_08,86.06091
0196P-Both-1253,Asphalt,2,2000,OCI_08,81.93141
0198P-Both-1268,Asphalt,3,2002,OCI_08,93.55615
0198P-Both-1289,Asphalt,3,2010,OCI_08,90.89683
0198P-Both-1282,Asphalt,3,2004,OCI_08,89.81768
0198P-Both-1247,Asphalt,3,2012,OCI_08,91.96483
0198P-Both-1260,Asphalt,3,2006,OCI_08,90.63961
0198P-Both-1246,Asphalt,3,2008,OCI_08,91.21148
0198P-Both-1254,Asphalt,3,2012,OCI_08,92.98741
0199P-Both-1316,Asphalt,2,2004,OCI_08,80.10904
0199P-Both-1232,Asphalt,2,2004,OCI_08,84.56465
0200P-Both-1285,Asphalt,1,2006,OCI_08,81.30821
0201P-Both-1283,Concrete,2,2001,OCI_08,98.4625
0201P-Both-1300,Asphalt,2,2000,OCI_08,98.4625
0201P-Both-1219,Asphalt,2,2006,OCI_08,93.39638
0201P-Both-1265,Asphalt,2,2000,OCI_08,98.4625
0201P-Both-1252,Concrete,2,2006,OCI_08,93.03918
0201P-Both-1304,Concrete,2,2006,OCI_08,96.99152
0201P-Both-1286,Asphalt,2,2000,OCI_08,85.4865
0201P-Both-1264,Concrete,2,1996,OCI_08,87.75362
0201P-Both-1303,Asphalt,2,2010,OCI_08,83.93315
0201P-Both-1250,Asphalt,2,2005,OCI_08,91.11479
0201P-Both-1269,Asphalt,2,2006,OCI_08,94.31191
0202P-Both-1275,Asphalt,2,2006,OCI_08,89.78335
0203P-Both-1262,Asphalt,1,2004,OCI_08,89.3998
0203P-Both-1240,Asphalt,1,2004,OCI_08,89.3998
0203P-Both-1332,Asphalt,1,2004,OCI_08,89.3998
0204P-Both-1291,Asphalt,1,2009,OCI_08,85.03734
0204P-Both-1276,Asphalt,1,2012,OCI_08,86.63717
0204P-Both-1256,Asphalt,1,2009,OCI_08,80.70144
0204P-Both-1241,Asphalt,1,2009,OCI_08,81.82312
0208P-Both-1263,Asphalt,3,2010,OCI_08,81.14487
0209P-Both-1216,Asphalt,2,2011,OCI_08,86.09379
0209P-Both-1328,Asphalt,2,2009,OCI_08,52.58489
0209P-Both-1295,Asphalt,2,2005,OCI_08,81.69793
0209P-Both-1280,Asphalt,2,2006,OCI_08,89.15023
0209P-Both-1258,Asphalt,2,2012,OCI_08,89.40745
0209P-Both-1243,Asphalt,2,2008,OCI_08,80.80669
0209P-Both-1244,Asphalt,2,2009,OCI_08,81.25716
0209P-Both-1296,Asphalt,2,2009,OCI_08,63.03397
0210P-Both-1299,Asphalt,2,2012,OCI_08,84.68771
0210P-Both-1248,Asphalt,2,2008,OCI_08,58.72363
0210P-Both-1331,Asphalt,2,2010,OCI_08,81.35195
0211P-Both-1274,Asphalt,4,2008,OCI_08,77.51926
0212P-Both-1261,Asphalt,4,2000,OCI_08,69.65127
0215P-Positive-1396,Concrete,2,2011,OCI_08,98.55575
0215P-Positive-1392,Concrete,2,2005,OCI_08,85.5894
0215P-Positive-1395,Asphalt,2,2002,OCI_08,89.60811
0215P-Positive-1389,Asphalt,2,2011,OCI_08,92.12605
0215P-Positive-1388,Asphalt,2,2011,OCI_08,93.47106
0215P-Positive-1391,Concrete,2,2008,OCI_08,91.96211
0215P-Positive-1390,Concrete,2,2008,OCI_08,96.61981
0215P-Positive-1394,Concrete,2,2012,OCI_08,88.74986
0215P-Positive-1385,Concrete,2,2009,OCI_08,74.8834
0215P-Positive-1382,Concrete,1,2001,OCI_08,93.94481
0215P-Positive-1386,Concrete,2,2009,OCI_08,80.51855
0215P-Positive-1387,Concrete,2,2005,OCI_08,98.99525
0215P-Positive-1393,Concrete,2,2002,OCI_08,98.22561
0215P-Positive-1384,Concrete,2,2005,OCI_08,96.53164
0215P-Positive-1383,Concrete,2,2011,OCI_08,92.11263
0218P-Both-1380,Asphalt,1,2006,OCI_08,83.65722
0218P-Both-1381,Asphalt,1,2006,OCI_08,83.65722
0219P-Both-1379,Asphalt,4,2008,OCI_08,91.97338
0222P-Both-1378,Asphalt,3,2012,OCI_08,75.99982
0222P-Both-1377,Asphalt,3,2007,OCI_08,84.35272
0224P-Both-1376,Asphalt,2,2006,OCI_08,43.42046
0224P-Both-1374,Asphalt,2,2012,OCI_08,82.4056
0224P-Both-1372,Asphalt,2,2007,OCI_08,91.27146
0224P-Both-1373,Asphalt,2,2010,OCI_08,78.59221
0224P-Both-1375,Asphalt,2,2005,OCI_08,78.68504
0225P-Both-1371,Asphalt,1,2012,OCI_08,93.57608
0226P-Both-1370,Asphalt,1,2009,OCI_08,86.34108
0227P-Both-1369,Asphalt,1,1999,OCI_08,87.12081
0228P-Both-1367,Asphalt,4,2010,OCI_08,83.84404
0228P-Both-1368,Asphalt,4,2010,OCI_08,83.84404
0232P-Both-1366,Asphalt,1,2007,OCI_08,89.43647
0235P-Both-1365,Concrete,1,2009,OCI_08,91.08503
0235P-Both-1364,Asphalt,1,2006,OCI_08,91.16071
0240P-Both-1363,Asphalt,1,2010,OCI_08,79.20694
0241P-Both-1362,Asphalt,3,2012,OCI_08,87.35
0243P-Both-1361,Asphalt,1,2004,OCI_08,81.55237
0244P-Both-1360,Asphalt,4,2010,OCI_08,86.29419
0248P-Both-1359,Asphalt,2,2007,OCI_08,82.65669
0248P-Both-1356,Asphalt,2,2011,OCI_08,91.06825
0252P-Both-1352,Asphalt,1,2012,OCI_08,82.8536
0252P-Both-1353,Asphalt,1,2012,OCI_08,82.8536
0252P-Both-1354,Asphalt,1,2012,OCI_08,82.8536
0252P-Both-1355,Concrete,1,2012,OCI_08,82.8536
0256P-Both-1351,Asphalt,4,2009,OCI_08,85.83415
0257P-Both-1348,Asphalt,4,2006,OCI_08,92.26977
0257P-Both-1346,Asphalt,4,2006,OCI_08,92.26977
0257P-Both-1345,Asphalt,4,2006,OCI_08,92.26977
0257P-Both-1349,Asphalt,4,2006,OCI_08,92.29882
0257P-Both-1347,Asphalt,4,2006,OCI_08,92.26977
0257P-Both-1342,Asphalt,4,2008,OCI_08,90.39506
0257P-Both-1344,Asphalt,4,2008,OCI_08,93.47362
0257P-Both-1350,Asphalt,4,2009,OCI_08,94.95113
0257P-Both-1343,Asphalt,4,2005,OCI_08,89.82985
0258P-Both-1341,Asphalt,4,2006,OCI_08,89.73882
0259P-Both-1340,Asphalt,4,2012,OCI_08,83.11895
0260P-Both-1339,Asphalt,4,2012,OCI_08,82.33695
0261P-Both-1337,Gravel,4,2007,OCI_08,0
0261P-Both-1334,Asphalt,4,2004,OCI_08,80.61533
0261P-Both-1336,Asphalt,4,2004,OCI_08,87.00269
0261P-Both-1335,Asphalt,4,2012,OCI_08,85.70679
0261P-Both-1333,Asphalt,4,2012,OCI_08,84.95727
0261P-Both-1427,Asphalt,4,2011,OCI_08,85.4112
0261P-Both-1338,Asphalt,4,2004,OCI_08,83.10173
0262P-Both-1429,Asphalt,4,2012,OCI_08,77.13487
0262P-Both-1412,Asphalt,4,2011,OCI_08,77.13487
0262P-Both-1428,Asphalt,4,2009,OCI_08,76.71799
0262P-Both-1413,Asphalt,4,2004,OCI_08,79.319
0264P-Both-1426,Asphalt,4,2003,OCI_08,80.87739
0264P-Both-1425,Asphalt,4,2005,OCI_08,88.0397
0265P-Both-1423,Asphalt,3,2012,OCI_08,91.9375
0265P-Both-1424,Asphalt,3,2008,OCI_08,91.9375
0265P-Both-1422,Asphalt,3,2008,OCI_08,91.43044
0265P-Both-1420,Asphalt,3,2005,OCI_08,95.94528
0265P-Both-1421,Asphalt,3,2011,OCI_08,91.39431
0266P-Both-1418,Asphalt,2,2007,OCI_08,86.50371
0266P-Both-1417,Asphalt,2,2006,OCI_08,85.89585
0266P-Both-1419,Asphalt,2,2006,OCI_08,91.36752
0266P-Both-1416,Asphalt,2,2007,OCI_08,90.8983
0268P-Both-1415,Concrete,2,1999,OCI_08,84.83196
0269P-One Way-1474,Asphalt,2,2012,OCI_08,77.4982
0269P-One Way-1476,Asphalt,2,2009,OCI_08,70.11294
0269P-One Way-1414,Asphalt,2,2012,OCI_08,77.49537
0269P-One Way-1475,Asphalt,2,2009,OCI_08,74.71402
0270P-Both-1473,Asphalt,2,2009,OCI_08,66.14381
0270P-Both-1472,Asphalt,2,2009,OCI_08,66.4873
0271P-Both-1471,Asphalt,4,2004,OCI_08,83.97741
0273P-Both-1469,Asphalt,1,2005,OCI_08,90.67511
0273P-Both-1470,Asphalt,1,2009,OCI_08,84.91424
0274P-Both-1468,Asphalt,4,2010,OCI_08,82.74972
0275P-Both-1467,Asphalt,4,2011,OCI_08,83.43886
0276P-Both-1459,Asphalt,4,2007,OCI_08,87.26989
0276P-Both-1460,Asphalt,4,2005,OCI_08,84.89524
0276P-Both-1462,Asphalt,4,2007,OCI_08,78.86942
0276P-Both-1461,Asphalt,4,2007,OCI_08,78.15499
0276P-Both-1464,Asphalt,4,2005,OCI_08,82.49824
0276P-Both-1465,Asphalt,4,2006,OCI_08,83.82325
0276P-Both-1466,Asphalt,4,2007,OCI_08,83.24665
0276P-Both-1463,Asphalt,4,2004,OCI_08,77.39642
0279P-Both-1458,Asphalt,4,2007,OCI_08,85.22719
0280P-Both-1457,Asphalt,2,2001,OCI_08,79.7434
